zipcode,state,income,latitude,longitude,
15689,PA,0,40.22,-79.49,
15690,PA,31226,40.59,-79.57,
15691,PA,0,40.3,-79.69,
15692,PA,4046,40.33,-79.68,
15693,PA,0,40.25,-79.41,
15695,PA,0,40.2,-79.69,
15696,PA,0,40.28,-79.37,
15697,PA,11789,40.24,-79.58,
15698,PA,2749,40.21,-79.68,
15701,PA,134040,40.62,-79.15,
15705,PA,0,40.62,-79.15,
15710,PA,0,40.64,-78.87,
15711,PA,1108,41.01,-78.96,
15712,PA,0,40.79,-78.85,
15713,PA,728,40.57,-79.26,
15714,PA,21412,40.66,-78.78,
15715,PA,0,40.97,-78.88,
15716,PA,0,40.47,-79.19,
15717,PA,43726,40.43,-79.26,
15720,PA,0,40.53,-79.06,
15721,PA,0,40.81,-78.78,
15722,PA,9185,40.6,-78.7,
15723,PA,0,40.7,-79.16,
15724,PA,7761,40.72,-78.8,
15725,PA,6368,40.49,-79.36,
15727,PA,0,40.56,-79.31,
15728,PA,11902,40.66,-79.01,
15729,PA,4818,40.69,-78.9,
15730,PA,0,41.06,-79.09,
15731,PA,0,40.5,-79.18,
15732,PA,6697,40.68,-79.19,
15733,PA,0,40.99,-78.96,
15734,PA,0,40.72,-79,
15736,PA,0,40.69,-79.34,
15737,PA,0,40.6,-78.76,
15738,PA,0,40.69,-78.76,
15739,PA,0,40.67,-79.17,
15741,PA,0,40.8,-78.89,
15742,PA,3179,40.81,-78.83,
15744,PA,0,40.92,-79.08,
15745,PA,0,40.62,-78.92,
15746,PA,0,40.76,-78.89,
15747,PA,8800,40.78,-79.15,
15748,PA,27923,40.53,-79.15,
15750,PA,0,40.48,-79.18,
15752,PA,0,40.54,-79.28,
15753,PA,1217,40.81,-78.62,
15754,PA,0,40.56,-79.15,
15756,PA,0,40.57,-79.3,
15757,PA,5420,40.87,-78.72,
15758,PA,0,40.87,-79.04,
15759,PA,10098,40.77,-79.04,
15760,PA,0,40.64,-78.81,
15761,PA,0,40.63,-78.89,
15762,PA,4212,40.59,-78.83,
15763,PA,0,40.9,-79.12,
15764,PA,0,40.99,-79.03,
15765,PA,7915,40.6,-78.99,
15767,PA,57212,40.94,-78.97,
15770,PA,0,41.01,-79.14,
15771,PA,3675,40.82,-79,
15772,PA,4619,40.86,-78.94,
15773,PA,1362,40.63,-78.74,
15774,PA,13538,40.65,-79.3,
15775,PA,0,40.63,-78.79,
15776,PA,0,41.01,-79.11,
15777,PA,0,40.69,-78.97,
15778,PA,0,40.97,-79.2,
15779,PA,0,40.39,-79.22,
15780,PA,0,40.91,-79.07,
15781,PA,0,40.96,-78.99,
15783,PA,0,40.6,-79.35,
15784,PA,0,41.02,-79.14,
15801,PA,95845,41.14,-78.73,
15821,PA,0,41.35,-78.37,
15822,PA,0,41.34,-78.7,
15823,PA,5837,41.27,-78.73,
15824,PA,32443,41.24,-78.79,
15825,PA,38803,41.16,-79.08,
15827,PA,825,41.32,-78.52,
15828,PA,952,41.32,-79.14,
15829,PA,5186,41.18,-79.2,
15831,PA,0,41.36,-78.59,
15832,PA,899,41.34,-78.13,
15834,PA,15718,41.51,-78.23,
15840,PA,7485,41.14,-78.8,
15841,PA,0,41.26,-78.53,
15845,PA,12550,41.49,-78.67,
15846,PA,18526,41.32,-78.6,
15847,PA,0,41.09,-79.03,
15848,PA,3848,41.03,-78.74,
15849,PA,4707,41.21,-78.6,
15851,PA,24232,41.09,-78.88,
15853,PA,28140,41.42,-78.72,
15856,PA,4195,41.08,-78.66,
15857,PA,69977,41.42,-78.55,
15860,PA,4473,41.28,-79.12,
15861,PA,0,41.38,-78.05,
15863,PA,0,41.01,-78.84,
15864,PA,7103,41.1,-79.2,
15865,PA,3994,41.04,-78.83,
15866,PA,0,41.02,-78.78,
15868,PA,6563,41.26,-78.49,
15870,PA,5913,41.58,-78.68,
15901,PA,4998,40.33,-78.91,
15902,PA,27492,40.32,-78.91,
15904,PA,79624,40.31,-78.84,
15905,PA,106473,40.29,-78.97,
15906,PA,26416,40.38,-78.96,
15907,PA,0,40.32,-78.91,
15909,PA,18905,40.41,-78.87,
15915,PA,0,40.32,-78.91,
15920,PA,3847,40.45,-79.03,
15921,PA,0,40.32,-78.7,
15922,PA,0,40.52,-78.88,
15923,PA,6816,40.39,-79.15,
15924,PA,3910,40.1,-78.76,
15925,PA,0,40.41,-78.64,
15926,PA,10547,40.05,-78.82,
15927,PA,3915,40.54,-78.78,
15928,PA,10988,40.23,-78.93,
15929,PA,0,40.47,-79.01,
15930,PA,0,40.29,-78.72,
15931,PA,47433,40.48,-78.72,
15934,PA,0,40.28,-78.8,
15935,PA,10923,40.24,-78.96,
15936,PA,5450,40.15,-78.91,
15937,PA,0,40.21,-78.98,
15938,PA,10451,40.42,-78.62,
15940,PA,8901,40.5,-78.63,
15942,PA,9383,40.38,-78.82,
15943,PA,12545,40.47,-78.83,
15944,PA,13951,40.37,-79.07,
15945,PA,773,40.36,-78.87,
15946,PA,25991,40.38,-78.67,
15948,PA,0,40.49,-78.76,
15949,PA,2229,40.41,-79.13,
15951,PA,0,40.33,-78.77,
15952,PA,5663,40.3,-78.78,
15953,PA,0,40.21,-78.89,
15954,PA,7354,40.41,-79.02,
15955,PA,8578,40.32,-78.7,
15956,PA,9640,40.36,-78.79,
15957,PA,1686,40.56,-78.91,
15958,PA,10180,40.39,-78.73,
15959,PA,0,40.27,-78.92,
15960,PA,0,40.5,-78.88,
15961,PA,3257,40.47,-78.91,
15962,PA,0,40.39,-78.72,
15963,PA,44356,40.23,-78.82,
16001,PA,184595,40.86,-79.89,
16002,PA,93201,40.82,-79.86,
16003,PA,0,40.86,-79.89,
16016,PA,0,41.11,-79.9,
16017,PA,0,41.11,-79.9,
16018,PA,0,41.11,-79.9,
16020,PA,5459,41.11,-79.9,
16021,PA,0,41.08,-79.97,
16022,PA,0,41.05,-79.73,
16023,PA,22383,40.78,-79.75,
16024,PA,0,40.74,-80.04,
16025,PA,26880,40.94,-79.74,
16027,PA,0,40.82,-80.02,
16028,PA,7290,40.98,-79.61,
16029,PA,0,40.88,-79.85,
16030,PA,0,41.13,-79.79,
16033,PA,38667,40.76,-80.05,
16034,PA,8638,40.85,-79.75,
16035,PA,0,41.11,-80.01,
16036,PA,0,41.14,-79.68,
16037,PA,36956,40.8,-80.12,
16038,PA,12802,41.13,-80.01,
16039,PA,0,40.83,-79.79,
16040,PA,3818,41.1,-79.83,
16041,PA,8065,40.99,-79.72,
16045,PA,3576,40.85,-79.92,
16046,PA,213118,40.69,-80.01,
16048,PA,0,41.05,-79.82,
16049,PA,12397,41.09,-79.68,
16050,PA,5749,41.02,-79.71,
16051,PA,18585,40.92,-80.14,
16052,PA,14159,40.9,-80.04,
16053,PA,28737,40.8,-79.98,
16054,PA,0,41.16,-79.65,
16055,PA,57186,40.73,-79.73,
16056,PA,28046,40.75,-79.81,
16057,PA,48652,41.07,-80.06,
16058,PA,0,41.18,-79.61,
16059,PA,69720,40.71,-79.93,
16061,PA,12687,41,-79.89,
16063,PA,50017,40.78,-80.14,
16066,PA,286738,40.71,-80.1,
16101,PA,111513,40.99,-80.34,
16102,PA,21357,40.96,-80.42,
16103,PA,0,40.99,-80.34,
16105,PA,90250,41.06,-80.34,
16107,PA,0,40.99,-80.34,
16108,PA,0,40.99,-80.34,
16110,PA,1342,41.5,-80.37,
16111,PA,3225,41.53,-80.27,
16112,PA,5882,40.96,-80.5,
16113,PA,0,41.28,-80.42,
16114,PA,2252,41.4,-80.18,
16115,PA,15938,40.81,-80.42,
16116,PA,11261,41.02,-80.46,
16117,PA,70714,40.86,-80.28,
16120,PA,10246,40.85,-80.45,
16121,PA,10541,41.21,-80.5,
16123,PA,13128,40.81,-80.2,
16124,PA,7382,41.32,-80.25,
16125,PA,62483,41.4,-80.38,
16127,PA,68441,41.15,-80.08,
16130,PA,7295,41.44,-80.22,
16131,PA,3148,41.55,-80.38,
16132,PA,0,41,-80.5,
16133,PA,6152,41.27,-80.13,
16134,PA,13607,41.48,-80.43,
16136,PA,0,40.83,-80.32,
16137,PA,51902,41.22,-80.23,
16140,PA,0,41.1,-80.51,
16141,PA,7380,40.83,-80.4,
16142,PA,26337,41.11,-80.33,
16143,PA,12291,41.09,-80.45,
16145,PA,11049,41.34,-80.08,
16146,PA,36535,41.23,-80.49,
16148,PA,92928,41.22,-80.44,
16150,PA,32972,41.25,-80.48,
16151,PA,0,41.44,-80.21,
16153,PA,10548,41.33,-80.1,
16154,PA,10462,41.32,-80.42,
16155,PA,0,41.07,-80.51,
16156,PA,15274,41.11,-80.25,
16157,PA,13449,40.88,-80.33,
16159,PA,21100,41.17,-80.45,
16160,PA,0,40.93,-80.36,
16161,PA,0,41.19,-80.49,
16172,PA,0,41.11,-80.33,
16201,PA,77161,40.82,-79.52,
16210,PA,3384,40.9,-79.5,
16211,PA,0,40.79,-79.2,
16212,PA,0,40.75,-79.58,
16213,PA,0,41.13,-79.56,
16214,PA,30296,41.21,-79.38,
16217,PA,0,41.33,-79.17,
16218,PA,4615,40.93,-79.59,
16220,PA,0,41.39,-79.27,
16221,PA,0,41.1,-79.43,
16222,PA,9041,40.88,-79.24,
16223,PA,0,40.98,-79.36,
16224,PA,4493,41.05,-79.29,
16225,PA,0,41.26,-79.25,
16226,PA,34353,40.76,-79.53,
16228,PA,1441,40.76,-79.54,
16229,PA,33438,40.68,-79.68,
16230,PA,0,41.02,-79.27,
16232,PA,15530,41.23,-79.53,
16233,PA,4625,41.36,-79.29,
16234,PA,0,41.13,-79.28,
16235,PA,5604,41.31,-79.38,
16236,PA,0,40.79,-79.52,
16238,PA,0,40.79,-79.52,
16239,PA,5197,41.45,-79.08,
16240,PA,6040,41.02,-79.22,
16242,PA,17397,41,-79.32,
16244,PA,0,40.79,-79.28,
16245,PA,0,41.01,-79.3,
16246,PA,0,40.79,-79.18,
16248,PA,10843,41.04,-79.5,
16249,PA,8846,40.79,-79.31,
16250,PA,0,40.78,-79.23,
16253,PA,0,40.95,-79.34,
16254,PA,14906,41.25,-79.46,
16255,PA,6757,41.1,-79.49,
16256,PA,3724,40.87,-79.17,
16257,PA,0,41.33,-79.35,
16258,PA,5668,41.2,-79.32,
16259,PA,7138,40.94,-79.45,
16260,PA,0,41.4,-79.23,
16261,PA,0,40.95,-79.44,
16262,PA,13552,40.83,-79.63,
16263,PA,0,40.81,-79.33,
16301,PA,55043,41.42,-79.7,
16311,PA,1884,41.47,-80.03,
16312,PA,0,41.93,-79.3,
16313,PA,6494,41.78,-79.09,
16314,PA,21946,41.51,-80.04,
16316,PA,28088,41.6,-80.3,
16317,PA,5366,41.53,-79.85,
16319,PA,6400,41.32,-79.62,
16321,PA,0,41.57,-79.4,
16322,PA,0,41.58,-79.35,
16323,PA,62368,41.39,-79.83,
16326,PA,1643,41.38,-79.43,
16327,PA,10202,41.63,-79.95,
16328,PA,0,41.65,-79.73,
16329,PA,1638,41.8,-79.26,
16331,PA,0,41.29,-79.56,
16332,PA,0,41.37,-79.37,
16333,PA,0,41.73,-78.95,
16334,PA,1745,41.29,-79.45,
16335,PA,183553,41.64,-80.14,
16340,PA,6731,41.81,-79.43,
16341,PA,7065,41.59,-79.57,
16342,PA,7622,41.36,-79.93,
16343,PA,0,41.42,-79.74,
16344,PA,0,41.47,-79.68,
16345,PA,20382,41.94,-79.08,
16346,PA,11980,41.37,-79.7,
16347,PA,7087,41.69,-79.02,
16350,PA,8808,41.98,-79.34,
16351,PA,4995,41.68,-79.4,
16352,PA,0,41.75,-79.05,
16353,PA,9715,41.49,-79.44,
16354,PA,36051,41.62,-79.67,
16360,PA,5064,41.67,-79.88,
16361,PA,0,41.38,-79.35,
16362,PA,3831,41.43,-79.95,
16364,PA,4649,41.37,-79.5,
16365,PA,78915,41.84,-79.14,
16366,PA,0,41.84,-79.14,
16367,PA,0,41.84,-79.14,
16368,PA,0,41.84,-79.18,
16369,PA,0,41.84,-79.18,
16370,PA,0,41.58,-79.46,
16371,PA,11128,41.85,-79.31,
16372,PA,0,41.2,-79.87,
16373,PA,13778,41.18,-79.7,
16374,PA,7034,41.27,-79.85,
16375,PA,0,41.22,-79.64,
16388,PA,0,41.64,-80.14,
16401,PA,14954,41.88,-80.36,
16402,PA,2449,41.99,-79.5,
16403,PA,21702,41.8,-80.06,
16404,PA,9721,41.73,-79.76,
16405,PA,2397,41.95,-79.54,
16406,PA,11379,41.75,-80.36,
16407,PA,38550,41.92,-79.63,
16410,PA,7595,41.9,-80.34,
16411,PA,4806,41.98,-80.44,
16412,PA,45893,41.88,-80.17,
16413,PA,0,41.91,-79.74,
16415,PA,80115,42.03,-80.25,
16416,PA,0,41.83,-79.47,
16417,PA,36998,42,-80.31,
16420,PA,1857,41.72,-79.54,
16421,PA,11377,42.17,-79.93,
16422,PA,0,41.67,-80.31,
16423,PA,15250,42.01,-80.34,
16424,PA,15331,41.65,-80.42,
16426,PA,21067,41.99,-80.13,
16427,PA,0,41.88,-79.97,
16428,PA,57135,42.21,-79.83,
16430,PA,0,41.95,-80.47,
16432,PA,0,41.78,-79.8,
16433,PA,23147,41.71,-80.13,
16434,PA,7776,41.82,-79.68,
16435,PA,5834,41.8,-80.37,
16436,PA,2104,41.88,-79.51,
16438,PA,26263,41.89,-79.84,
16440,PA,3828,41.77,-80.11,
16441,PA,52416,41.94,-79.98,
16442,PA,12814,42,-79.8,
16443,PA,4894,41.94,-80.47,
16444,PA,0,41.87,-80.12,
16475,PA,0,41.88,-80.36,
16501,PA,1490,42.12,-80.08,
16502,PA,33487,42.11,-80.1,
16503,PA,21702,42.13,-80.06,
16504,PA,49769,42.11,-80.05,
16505,PA,124501,42.13,-80.14,
16506,PA,168065,42.06,-80.15,
16507,PA,19496,42.14,-80.08,
16508,PA,59338,42.1,-80.09,
16509,PA,148890,42.06,-80.04,
16510,PA,101899,42.11,-79.95,
16511,PA,46979,42.17,-79.99,
16512,PA,0,42.12,-80.08,
16514,PA,0,42.12,-80.08,
16515,PA,0,42.12,-80.08,
16522,PA,0,42.12,-80.08,
16530,PA,0,42.12,-80.08,
16531,PA,0,42.12,-80.08,
16534,PA,0,42.12,-80.08,
16538,PA,0,42.12,-80.08,
16541,PA,0,42.12,-80.08,
16544,PA,0,42.12,-80.08,
16546,PA,0,42.1,-80.05,
16550,PA,0,42.12,-80.08,
16553,PA,0,42.12,-80.08,
16563,PA,0,42.12,-79.99,
16565,PA,0,42.12,-80.08,
16601,PA,122582,40.56,-78.37,
16602,PA,109161,40.5,-78.4,
16603,PA,0,40.5,-78.4,
16611,PA,10358,40.55,-78.1,
16613,PA,6554,40.55,-78.54,
16616,PA,0,40.77,-78.44,
16617,PA,10428,40.6,-78.33,
16619,PA,0,40.66,-78.45,
16620,PA,0,40.84,-78.35,
16621,PA,2489,40.2,-78.14,
16622,PA,792,40.33,-78.07,
16623,PA,1853,40.29,-78.02,
16624,PA,0,40.57,-78.6,
16625,PA,11829,40.29,-78.44,
16627,PA,6592,40.74,-78.53,
16629,PA,0,40.53,-78.51,
16630,PA,18089,40.46,-78.58,
16631,PA,0,40.27,-78.35,
16633,PA,0,40.16,-78.23,
16634,PA,0,40.21,-78.17,
16635,PA,70361,40.42,-78.42,
16636,PA,3652,40.6,-78.5,
16637,PA,8610,40.32,-78.45,
16638,PA,0,40.34,-78.2,
16639,PA,2930,40.7,-78.45,
16640,PA,4087,40.71,-78.58,
16641,PA,9648,40.48,-78.55,
16644,PA,0,40.7,-78.44,
16645,PA,0,40.79,-78.49,
16646,PA,9056,40.66,-78.7,
16647,PA,3862,40.39,-78.11,
16648,PA,110118,40.43,-78.39,
16650,PA,6544,40.12,-78.29,
16651,PA,12910,40.82,-78.35,
16652,PA,58940,40.49,-78.01,
16654,PA,0,40.49,-78.01,
16655,PA,6170,40.23,-78.5,
16656,PA,3723,40.77,-78.55,
16657,PA,5019,40.33,-78.18,
16659,PA,970,40.16,-78.39,
16660,PA,0,40.46,-78.05,
16661,PA,3175,40.82,-78.44,
16662,PA,24406,40.31,-78.32,
16663,PA,0,40.8,-78.35,
16664,PA,7708,40.18,-78.42,
16665,PA,0,40.39,-78.43,
16666,PA,10262,40.89,-78.33,
16667,PA,5610,40.18,-78.53,
16668,PA,13926,40.63,-78.64,
16669,PA,8689,40.57,-78.04,
16670,PA,0,40.26,-78.51,
16671,PA,0,40.8,-78.39,
16672,PA,0,40.17,-78.24,
16673,PA,22862,40.33,-78.39,
16674,PA,1806,40.17,-78.09,
16675,PA,0,40.66,-78.68,
16677,PA,0,40.81,-78.24,
16678,PA,9755,40.21,-78.24,
16679,PA,2250,40.15,-78.2,
16680,PA,2121,40.74,-78.38,
16681,PA,0,40.8,-78.43,
16682,PA,0,40.27,-78.46,
16683,PA,1920,40.62,-78.14,
16684,PA,0,40.63,-78.29,
16685,PA,1108,40.29,-78.08,
16686,PA,54961,40.67,-78.24,
16689,PA,1681,40.12,-78.06,
16691,PA,1386,40.09,-78.18,
16692,PA,2641,40.74,-78.68,
16693,PA,14797,40.46,-78.2,
16694,PA,0,40.16,-78.15,
16695,PA,3580,40.22,-78.36,
16698,PA,0,40.82,-78.35,
16699,PA,0,40.45,-78.56,
16701,PA,66117,41.96,-78.64,
16720,PA,4309,41.63,-78.08,
16724,PA,0,41.73,-78.37,
16725,PA,0,41.91,-78.66,
16726,PA,1783,41.82,-78.58,
16727,PA,1742,41.97,-78.55,
16728,PA,0,41.57,-78.91,
16729,PA,3335,41.96,-78.5,
16730,PA,0,41.82,-78.42,
16731,PA,10590,41.95,-78.38,
16732,PA,1314,41.86,-78.62,
16733,PA,0,41.7,-78.58,
16734,PA,0,41.62,-78.84,
16735,PA,24628,41.66,-78.8,
16738,PA,5427,41.87,-78.66,
16740,PA,4246,41.72,-78.64,
16743,PA,14910,41.81,-78.27,
16744,PA,1182,41.87,-78.57,
16745,PA,1847,41.92,-78.45,
16746,PA,4002,41.77,-78.16,
16748,PA,11034,41.96,-78.19,
16749,PA,15307,41.8,-78.44,
16750,PA,1580,41.88,-78.32,
16801,PA,194778,40.79,-77.85,
16802,PA,726,40.8,-77.86,
16803,PA,129652,40.8,-77.9,
16804,PA,0,40.79,-77.85,
16805,PA,0,40.79,-77.85,
16820,PA,4078,40.86,-77.39,
16821,PA,1351,40.96,-78.2,
16822,PA,9241,41.07,-77.58,
16823,PA,122882,40.91,-77.76,
16825,PA,0,40.99,-78.32,
16826,PA,0,41.05,-77.58,
16827,PA,47741,40.77,-77.79,
16828,PA,24374,40.84,-77.68,
16829,PA,3039,41.08,-77.87,
16830,PA,49943,41.02,-78.43,
16832,PA,1692,40.85,-77.49,
16833,PA,19436,40.97,-78.51,
16834,PA,0,41.05,-78.09,
16835,PA,0,40.91,-77.88,
16836,PA,4242,41.14,-78.24,
16837,PA,0,40.95,-78.47,
16838,PA,6988,40.96,-78.61,
16839,PA,1550,41.01,-78.11,
16840,PA,1724,40.92,-78.2,
16841,PA,23400,41.01,-77.65,
16843,PA,0,41,-78.47,
16844,PA,12131,40.91,-77.93,
16845,PA,2499,41.12,-78.02,
16847,PA,0,41,-78.17,
16848,PA,0,41.01,-77.54,
16849,PA,0,40.97,-78.13,
16850,PA,0,41.07,-78.26,
16851,PA,0,40.82,-77.79,
16852,PA,1080,40.94,-77.49,
16853,PA,0,40.94,-77.79,
16854,PA,3992,40.89,-77.47,
16855,PA,0,41,-78.38,
16856,PA,0,40.93,-77.74,
16858,PA,14567,41.01,-78.22,
16859,PA,1653,41.02,-78.04,
16860,PA,1328,40.94,-78.18,
16861,PA,927,40.86,-78.52,
16863,PA,2787,40.9,-78.5,
16864,PA,0,41.08,-77.65,
16865,PA,10938,40.72,-77.98,
16866,PA,32216,40.89,-78.21,
16868,PA,0,40.73,-77.88,
16870,PA,63449,40.79,-78.05,
16871,PA,0,41.2,-78.02,
16872,PA,4236,40.97,-77.36,
16873,PA,0,41.07,-78.35,
16874,PA,5580,41.02,-77.95,
16875,PA,20716,40.86,-77.57,
16876,PA,0,40.96,-78.29,
16877,PA,10730,40.7,-78.11,
16878,PA,7523,40.94,-78.36,
16879,PA,1183,40.97,-78.15,
16881,PA,7356,41.03,-78.32,
16882,PA,1160,40.92,-77.3,
16901,PA,47628,41.74,-77.3,
16910,PA,0,41.7,-76.82,
16911,PA,0,41.66,-77.14,
16912,PA,7521,41.68,-77.06,
16914,PA,9399,41.83,-76.8,
16915,PA,24632,41.77,-78.01,
16917,PA,5861,41.74,-77.07,
16920,PA,6514,41.98,-77.31,
16921,PA,1947,41.78,-77.54,
16922,PA,6763,41.73,-77.64,
16923,PA,4570,41.98,-77.9,
16925,PA,12894,41.95,-76.79,
16926,PA,3304,41.71,-76.77,
16927,PA,1690,41.96,-77.66,
16928,PA,5814,41.95,-77.43,
16929,PA,9718,41.99,-77.12,
16930,PA,7526,41.55,-77.1,
16932,PA,3330,41.78,-76.94,
16933,PA,25089,41.8,-77.07,
16935,PA,5203,41.89,-77.3,
16936,PA,8366,41.98,-76.95,
16937,PA,0,41.97,-77.71,
16938,PA,2964,41.58,-77.37,
16939,PA,0,41.66,-77.04,
16940,PA,0,41.99,-77.24,
16941,PA,0,41.99,-77.76,
16942,PA,2614,41.98,-77.38,
16943,PA,1914,41.83,-77.61,
16945,PA,0,41.8,-76.85,
16946,PA,10175,41.9,-77.13,
16947,PA,20694,41.78,-76.78,
16948,PA,5438,41.9,-77.75,
16950,PA,12112,41.91,-77.54,
17001,PA,0,40.24,-76.92,
17002,PA,2045,40.53,-77.81,
17003,PA,62965,40.33,-76.5,
17004,PA,16059,40.6,-77.72,
17005,PA,0,40.6,-76.81,
17006,PA,3799,40.33,-77.51,
17007,PA,40556,40.15,-77.13,
17009,PA,6790,40.63,-77.56,
17010,PA,0,40.28,-76.58,
17011,PA,226197,40.24,-76.92,
17013,PA,169691,40.2,-77.2,
17014,PA,0,40.65,-77.1,
17015,PA,148827,40.15,-77.26,
17016,PA,0,40.28,-76.4,
17017,PA,7338,40.65,-76.87,
17018,PA,26201,40.36,-76.93,
17019,PA,117161,40.11,-77.03,
17020,PA,41408,40.41,-77.04,
17021,PA,3499,40.36,-77.67,
17022,PA,179688,40.15,-76.59,
17023,PA,14754,40.58,-76.82,
17024,PA,9608,40.41,-77.31,
17025,PA,110892,40.28,-76.93,
17026,PA,18091,40.45,-76.42,
17027,PA,0,40.16,-77,
17028,PA,17099,40.39,-76.68,
17029,PA,1023,40.56,-77.62,
17030,PA,3133,40.6,-76.71,
17032,PA,40010,40.46,-76.93,
17033,PA,109377,40.28,-76.64,
17034,PA,8698,40.21,-76.79,
17035,PA,2831,40.42,-77.55,
17036,PA,208864,40.26,-76.71,
17037,PA,3952,40.43,-77.42,
17038,PA,36840,40.41,-76.48,
17039,PA,0,40.29,-76.24,
17040,PA,11964,40.34,-77.3,
17041,PA,0,40.22,-76.54,
17042,PA,203148,40.34,-76.42,
17043,PA,44789,40.24,-76.89,
17044,PA,76588,40.59,-77.57,
17045,PA,14434,40.6,-77,
17046,PA,105801,40.38,-76.43,
17047,PA,10478,40.38,-77.33,
17048,PA,14227,40.58,-76.76,
17049,PA,13777,40.65,-77.28,
17050,PA,345090,40.24,-77.02,
17051,PA,17057,40.49,-77.74,
17052,PA,5470,40.37,-77.97,
17053,PA,27873,40.33,-76.93,
17054,PA,0,40.49,-77.72,
17055,PA,284763,40.21,-77,
17056,PA,0,40.54,-77.35,
17057,PA,103688,40.19,-76.7,
17058,PA,5955,40.51,-77.55,
17059,PA,31501,40.57,-77.39,
17060,PA,3737,40.43,-77.92,
17061,PA,31627,40.54,-76.95,
17062,PA,19197,40.55,-77.15,
17063,PA,11514,40.71,-77.58,
17064,PA,0,40.24,-76.47,
17065,PA,19313,40.11,-77.18,
17066,PA,16036,40.38,-77.88,
17067,PA,72095,40.37,-76.3,
17068,PA,18882,40.41,-77.18,
17069,PA,0,40.45,-76.97,
17070,PA,98416,40.23,-76.87,
17071,PA,0,40.3,-77.6,
17072,PA,1602,40.23,-77.08,
17073,PA,30034,40.35,-76.21,
17074,PA,30698,40.47,-77.13,
17075,PA,0,40.39,-77.83,
17076,PA,0,40.62,-77.31,
17077,PA,0,40.4,-76.54,
17078,PA,139536,40.3,-76.59,
17080,PA,0,40.64,-76.8,
17081,PA,0,40.2,-77.28,
17082,PA,14048,40.53,-77.39,
17083,PA,0,40.28,-76.44,
17084,PA,21259,40.68,-77.63,
17085,PA,0,40.28,-76.39,
17086,PA,9324,40.69,-77.12,
17087,PA,13470,40.44,-76.28,
17088,PA,0,40.3,-76.29,
17089,PA,0,40.24,-76.92,
17090,PA,24987,40.33,-77.19,
17093,PA,0,40.31,-76.93,
17094,PA,9682,40.56,-77.23,
17097,PA,0,40.58,-76.68,
17098,PA,8649,40.58,-76.61,
17099,PA,3556,40.64,-77.58,
17101,PA,8219,40.26,-76.89,
17102,PA,31813,40.27,-76.91,
17103,PA,28305,40.27,-76.88,
17104,PA,44232,40.25,-76.86,
17105,PA,0,40.27,-76.88,
17106,PA,0,40.27,-76.88,
17107,PA,0,40.27,-76.88,
17108,PA,0,40.27,-76.88,
17109,PA,102589,40.29,-76.82,
17110,PA,149200,40.32,-76.89,
17111,PA,195940,40.27,-76.79,
17112,PA,271362,40.37,-76.78,
17113,PA,37723,40.23,-76.83,
17120,PA,0,40.27,-76.88,
17121,PA,0,40.27,-76.88,
17122,PA,0,40.27,-76.88,
17123,PA,0,40.27,-76.88,
17124,PA,0,40.27,-76.88,
17125,PA,0,40.27,-76.88,
17126,PA,0,40.27,-76.88,
17127,PA,0,40.27,-76.88,
17128,PA,0,40.27,-76.88,
17129,PA,0,40.27,-76.88,
17130,PA,0,40.27,-76.88,
17140,PA,0,40.27,-76.88,
17177,PA,0,40.27,-76.88,
17201,PA,112072,39.93,-77.65,
17202,PA,176576,39.92,-77.71,
17210,PA,0,40.21,-77.66,
17211,PA,1495,39.76,-78.4,
17212,PA,2882,39.84,-78.05,
17213,PA,2417,40.25,-77.77,
17214,PA,5832,39.73,-77.46,
17215,PA,1164,40.06,-77.9,
17217,PA,0,40.25,-77.7,
17219,PA,1436,40.22,-77.7,
17220,PA,2105,40.19,-77.74,
17221,PA,2378,40.05,-77.83,
17222,PA,56770,39.91,-77.56,
17223,PA,1117,40.06,-77.93,
17224,PA,7794,39.97,-77.9,
17225,PA,108045,39.79,-77.72,
17228,PA,4701,39.97,-78.08,
17229,PA,5101,40.08,-78.01,
17231,PA,0,39.85,-77.84,
17232,PA,0,40.13,-77.64,
17233,PA,22122,39.93,-77.99,
17235,PA,0,39.86,-77.7,
17236,PA,41922,39.83,-77.9,
17237,PA,6714,39.84,-77.54,
17238,PA,8559,39.86,-78.15,
17239,PA,957,40.13,-77.85,
17240,PA,14351,40.13,-77.55,
17241,PA,54813,40.17,-77.4,
17243,PA,5015,40.24,-77.89,
17244,PA,10267,40.05,-77.6,
17246,PA,851,40.05,-77.66,
17247,PA,0,39.8,-77.58,
17249,PA,0,40.24,-77.9,
17250,PA,0,39.74,-77.52,
17251,PA,0,40.13,-77.69,
17252,PA,15641,39.92,-77.8,
17253,PA,0,40.21,-78.01,
17254,PA,0,39.97,-77.59,
17255,PA,4198,40.18,-77.86,
17256,PA,0,39.78,-77.68,
17257,PA,111921,40.04,-77.52,
17260,PA,4436,40.29,-77.87,
17261,PA,0,39.86,-77.51,
17262,PA,3740,40.15,-77.71,
17263,PA,0,39.73,-77.72,
17264,PA,9162,40.19,-77.98,
17265,PA,1868,40.06,-77.76,
17266,PA,2379,40.09,-77.41,
17267,PA,11900,39.77,-78.2,
17268,PA,134527,39.75,-77.58,
17271,PA,1676,40.11,-77.77,
17272,PA,0,39.77,-77.62,
17301,PA,21828,39.88,-76.98,
17302,PA,12933,39.82,-76.39,
17303,PA,0,39.92,-77.3,
